image_url,disease_name,images
https://dermnetnz.org/assets/Uploads/bacterial/nec-fas4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/nec-fas4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/scarlatina2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNl0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/scarlatina2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNl0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/microbiota-sites__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDczXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/microbiota-sites__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDczXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/leprosy5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNF0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/leprosy5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/ecthyma-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/ecthyma-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/nec-fas2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDUxXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/nec-fas2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDUxXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/nec-fas3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/nec-fas3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/ecm2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/ecm2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/atyp-mb2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/atyp-mb2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/scarlet-fever__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/scarlet-fever__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/cell-leg__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/cell-leg__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/enl2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/enl2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma11__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma11__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/boil__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/boil__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/chanc3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExOF0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/chanc3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExOF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Pitted-keratolysis/pitted-keratolysis-0017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/collection/Pitted-keratolysis/pitted-keratolysis-0017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/meningococcus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/meningococcus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/chanc2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExM10.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/chanc2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExM10.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/m-marinum-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/m-marinum-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/meningococcus3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/meningococcus3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/pseudomonas-02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/pseudomonas-02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/scarlet-arm__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/scarlet-arm__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/manualthumbnails/bacterial/img/cutan-tb1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOV0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/manualthumbnails/bacterial/img/cutan-tb1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOV0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/enl1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/enl1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/bull-impet__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/bull-impet__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/syph9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/syph9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma07__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma07__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/meningo-close__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNV0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/meningo-close__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExNV0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma04__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma04__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/m-marinum-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/m-marinum-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/boil2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/boil2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/warty-tb__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI0XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/warty-tb__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI0XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/tb2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/tb2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/leprosy6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/leprosy6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/nec-fas8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/nec-fas8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/ecthyma-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/ecthyma-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/scarlatina1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/scarlatina1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/boils-267__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/boils-267__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/erythrasma10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/erythrasma10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/graning2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/graning2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/ecthyma2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/ecthyma2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/lupus-vulgaris5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE3XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/lupus-vulgaris5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE3XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/syph8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/syph8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/manualthumbnails/bacterial/img/candida-intertrigo__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/manualthumbnails/bacterial/img/candida-intertrigo__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/tb-gumma__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/tb-gumma__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/abscess__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDY5XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/abscess__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDY5XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/papulonecrotic-tb1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExM10.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/papulonecrotic-tb1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDExM10.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/impet3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/impet3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/graning1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/graning1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/syph1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDRd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/syph1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDRd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/gonococcaemia__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/gonococcaemia__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/nec-fas9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/nec-fas9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/strept-dermatitis__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/strept-dermatitis__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/ecthyma__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/ecthyma__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/cellulitis5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/cellulitis5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/lymphangitis__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDEwNF0.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/lymphangitis__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDEwNF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/syph7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/syph7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/cellulitis4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/cellulitis4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/miliary-tb__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIyXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/miliary-tb__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIyXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/trich-axil2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIyXQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/trich-axil2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIyXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/impetigo2-s__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/impetigo2-s__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/trich-axil1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI3XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/trich-axil1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI3XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/bazin2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/bazin2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/meningococcus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/meningococcus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/bazin3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDZd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/bazin3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDZd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/62-acne__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/62-acne__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/lupus-vulgaris-scc__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/lupus-vulgaris-scc__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/mantoux2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/mantoux2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/wound-infection2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/wound-infection2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/bacterial/meningo__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Bacterial skin infection images,"<img src=""https://dermnetnz.org/assets/Uploads/bacterial/meningo__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
